"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1TNBR0008","2008-09-01","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-02","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-03","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-04","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-05","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-06","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-07","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-08","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-09","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","   71",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-10","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-11","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0","T,,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-12","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-13","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-14","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-15","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","  114",",L,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-09-16","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0","T,L,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-10-03","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US",,,,,,,"   19",",L,N","   76",",L,N",,,,
"US1TNBR0008","2008-10-04","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-10-05","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-10-06","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-10-08","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US",,,,,,,"    2",",,N","   33",",,N",,,,
"US1TNBR0008","2008-10-09","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","  254",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-10-10","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0","T,,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-10-12","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-10-13","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
"US1TNBR0008","2008-10-14","35.23363","-84.84381","232.9","CLEVELAND 4.1 NNE, TN US","    0",",,N","    0",",,N",,,,,,,,,,
