"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00264473","1973-12-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   10",",,0,1700","    0",",,0","    0",",,0","  183",",,0","  -50",",,0",,,,,"   67",",,0,1700"
"USC00264473","1973-12-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  139",",,0","  -78",",,0",,,,,"   83",",,0,1700"
"USC00264473","1973-12-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  161",",,0","  -67",",,0",,,,,"   83",",,0,1700"
"USC00264473","1973-12-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  206",",,0","  -56",",,0",,,,,"   94",",,0,1700"
"USC00264473","1973-12-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  178",",,0","  -67",",,0",,,,,"   94",",,0,1700"
"USC00264473","1973-12-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  244",",,0","  -50",",,0",,,,,"  244",",,0,1700"
"USC00264473","1973-12-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  250",",,0","   33",",,0",,,,,"  239",",I,0,1700"
"USC00264473","1973-12-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",I,0","  -61",",,0",,,,,"   89",",,0,1700"
"USC00264473","1973-12-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  200",",,0","  -67",",,0",,,,,"  156",",,0,1700"
"USC00264473","1973-12-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  167",",,0","  -22",",,0",,,,,"   83",",,0,1700"
"USC00264473","1973-12-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  200",",,0","  -39",",,0",,,,,"  167",",,0,1700"
"USC00264473","1973-12-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  194",",,0","  -17",",,0",,,,,"  161",",,0,1700"
"USC00264473","1973-12-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  250",",,0","    0",",,0",,,,,"  183",",,0,1700"
"USC00264473","1973-12-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","   -6",",,0",,,,,"  200",",,0,1700"
"USC00264473","1973-12-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  194",",,0","  -39",",,0",,,,,"  133",",,0,1700"
"USC00264473","1973-12-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","    6",",,0",,,,,"  128",",,0,1700"
"USC00264473","1973-12-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  167",",,0","   17",",,0",,,,,"  133",",,0,1700"
"USC00264473","1973-12-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  161",",,0","  -78",",,0",,,,,"  117",",,0,1700"
"USC00264473","1973-12-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  139",",,0","  -83",",,0",,,,,"  111",",,0,1700"
"USC00264473","1973-12-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   56",",,0,1700","    0",",,0","    0",",,0","  189",",,0","   28",",,0",,,,,"   28",",,0,1700"
"USC00264473","1973-12-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","   11",",,0",,,,,"  100",",,0,1700"
"USC00264473","1973-12-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  183",",,0","   17",",,0",,,,,"  178",",,0,1700"
"USC00264473","1973-12-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  200",",,0","  -44",",,0",,,,,"  167",",,0,1700"
"USC00264473","1973-12-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  172",",,0","  -56",",,0",,,,,"  100",",,0,1700"
"USC00264473","1973-12-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  128",",,0","  -39",",,0",,,,,"  100",",,0,1700"
"USC00264473","1973-12-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  150",",,0","   56",",,0",,,,,"   94",",,0,1700"
"USC00264473","1973-12-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  189",",,0","  -11",",,0",,,,,"  167",",,0,1700"
"USC00264473","1973-12-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  189",",,0","   -6",",,0",,,,,"  167",",,0,1700"
"USC00264473","1973-12-31","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  172",",,0","  -61",",,0",,,,,"   89",",,0,1700"
"USC00264473","1974-01-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   25",",,0,1700",,,,,"  150",",,0","    6",",,0",,,,,"  117",",I,0,1700"
"USC00264473","1974-01-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  106",",I,0","  -89",",,0",,,,,"    0",",,0,1700"
"USC00264473","1974-01-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  144",",,0","  -50",",,0",,,,,"  133",",,0,1700"
"USC00264473","1974-01-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  133",",,0"," -144",",,0",,,,,"   -6",",,0,1700"
"USC00264473","1974-01-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","  165",",,0,1700",,,,,"  106",",,0","   -6",",,0",,,,,"   33",",,0,1700"
"USC00264473","1974-01-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  144",",,0",,,,,,,"  106",",,0,1700"
"USC00264473","1974-01-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   25",",,0,1700",,,,,"  106",",,0","  -78",",,0",,,,,"   56",",,0,1700"
"USC00264473","1974-01-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","  152",",,0,1700",,,,,"  106",",,0","   17",",,0",,,,,"   94",",,0,1700"
"USC00264473","1974-01-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  117",",,0","  -17",",,0",,,,,"  100",",,0,1700"
"USC00264473","1974-01-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  106",",,0","  -50",",,0",,,,,"   89",",,0,1700"
"USC00264473","1974-01-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"   94",",,0","  -11",",,0",,,,,"   44",",,0,1700"
"USC00264473","1974-01-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"   67",",,0","    0",",,0",,,,,"   33",",,0,1700"
"USC00264473","1974-01-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"   67",",,0","   33",",,0",,,,,"   56",",,0,1700"
"USC00264473","1974-01-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  150",",,0","  -28",",,0",,,,,"  139",",,0,1700"
"USC00264473","1974-01-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  156",",,0","  -28",",,0",,,,,"  150",",,0,1700"
"USC00264473","1974-01-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  156",",,0","  -22",",,0",,,,,"   61",",,0,1700"
"USC00264473","1974-01-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    8",",,0,1700",,,,,"  183",",,0","   28",",,0",,,,,"  167",",,0,1700"
"USC00264473","1974-01-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    5",",,0,1700",,,,,"  172",",,0","    6",",,0",,,,,"  139",",,0,1700"
"USC00264473","1974-01-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  172",",,0","    6",",,0",,,,,"  139",",I,0,1700"
"USC00264473","1974-01-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  128",",I,0","   39",",,0",,,,,"  111",",,0,1700"
"USC00264473","1974-01-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   18",",,0,1700",,,,,"  172",",,0","   11",",,0",,,,,"   89",",,0,1700"
"USC00264473","1974-01-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  128",",,0","  -28",",,0",,,,,"  122",",,0,1700"
"USC00264473","1974-01-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  156",",,0","  -17",",,0",,,,,"  139",",,0,1700"
"USC00264473","1974-01-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  167",",,0","   -6",",,0",,,,,"  150",",,0,1700"
"USC00264473","1974-01-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  161",",,0","  -39",",,0",,,,,"  150",",,0,1700"
"USC00264473","1974-01-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  178",",,0","  -50",",,0",,,,,"   83",",,0,1700"
"USC00264473","1974-01-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  183",",,0","  -22",",,0",,,,,"  150",",,0,1700"
"USC00264473","1974-01-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  156",",,0","  -61",",,0",,,,,"  156",",,0,1700"
"USC00264473","1974-01-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  161",",,0","  -50",",,0",,,,,"  144",",,0,1700"
"USC00264473","1974-01-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  172",",,0","  -39",",,0",,,,,"  167",",,0,1700"
"USC00264473","1974-01-31","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700",,,,,"  206",",,0","  -39",",,0",,,,,"  200",",,0,1700"
"USC00264473","1974-02-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","  -28",",,0",,,,,"  211",",,0,1700"
"USC00264473","1974-02-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  211",",,0","    0",",,0",,,,,"  172",",,0,1700"
"USC00264473","1974-02-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  233",",,0","   -6",",,0",,,,,"  222",",,0,1700"
"USC00264473","1974-02-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","  -50",",,0",,,,,"  156",",,0,1700"
"USC00264473","1974-02-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  167",",,0","  -28",",,0",,,,,"  117",",,0,1700"
"USC00264473","1974-02-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  161",",,0","   -6",",,0",,,,,"  144",",,0,1700"
"USC00264473","1974-02-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  172",",,0","    0",",,0",,,,,"  156",",,0,1700"
"USC00264473","1974-02-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  167",",,0","  -11",",,0",,,,,"  144",",,0,1700"
"USC00264473","1974-02-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","  -44",",,0",,,,,"  211",",,0,1700"
"USC00264473","1974-02-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  239",",,0","  -44",",,0",,,,,"  222",",,0,1700"
"USC00264473","1974-02-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","  -61",",,0",,,,,"  183",",,0,1700"
"USC00264473","1974-02-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  200",",,0","  -50",",,0",,,,,"  183",",,0,1700"
"USC00264473","1974-02-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  194",",,0","  -17",",,0",,,,,"  161",",,0,1700"
"USC00264473","1974-02-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  189",",,0","  -39",",,0",,,,,"  161",",,0,1700"
"USC00264473","1974-02-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  222",",,0","   17",",,0",,,,,"  200",",,0,1700"
"USC00264473","1974-02-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  200",",,0","   -6",",,0",,,,,"  178",",,0,1700"
"USC00264473","1974-02-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  183",",,0","   39",",,0",,,,,"  144",",,0,1700"
"USC00264473","1974-02-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  194",",,0","  -22",",,0",,,,,"  183",",,0,1700"
"USC00264473","1974-02-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  183",",,0","   33",",,0",,,,,"   72",",,0,1700"
"USC00264473","1974-02-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  217",",,0","  -22",",,0",,,,,"  150",",,0,1700"
"USC00264473","1974-02-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  172",",,0","  -22",",,0",,,,,"  144",",,0,1700"
"USC00264473","1974-02-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  183",",,0","  -61",",,0",,,,,"  172",",,0,1700"
"USC00264473","1974-02-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  183",",,0","   33",",,0",,,,,"  167",",,0,1700"
"USC00264473","1974-02-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  217",",,0","   22",",,0",,,,,"  200",",,0,1700"
"USC00264473","1974-02-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  194",",I,0","  -56",",,0",,,,,"  206",",I,0,1700"
"USC00264473","1974-02-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  217",",,0","  -39",",,0",,,,,"  206",",,0,1700"
"USC00264473","1974-02-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  233",",,0","   17",",,0",,,,,"  228",",,0,1700"
"USC00264473","1974-02-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    8",",,0,1700","    0",",,0","    0",",,0","  233",",,0","  106",",,0",,,,,"  139",",,0,1700"
"USC00264473","1974-03-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  228",",,0","  111",",,0",,,,,"  200",",,0,1700"
"USC00264473","1974-03-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  200",",,0","  106",",,0",,,,,"  128",",,0,1700"
"USC00264473","1974-03-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  128",",,0","   89",",,0",,,,,"   94",",,0,1700"
"USC00264473","1974-03-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    5",",,0,1700","    0",",,0","    0",",,0","  178",",,0","  -39",",,0",,,,,"  128",",,0,1700"
"USC00264473","1974-03-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  189",",,0","  -44",",,0",,,,,"  183",",,0,1700"
"USC00264473","1974-03-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  211",",,0","  -22",",,0",,,,,"  200",",,0,1700"
"USC00264473","1974-03-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  206",",,0","   33",",,0",,,,,"  128",",,0,1700"
"USC00264473","1974-03-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   30",",,0,1700","    0",",,0","    0",",,0","  144",",,0","   67",",,0",,,,,"   78",",,0,1700"
"USC00264473","1974-03-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  233",",,0","   33",",,0",,,,,"  189",",,0,1700"
"USC00264473","1974-03-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  233",",,0","   22",",,0",,,,,"   78",",,0,1700"
"USC00264473","1974-03-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  194",",,0","   11",",,0",,,,,"  189",",,0,1700"
"USC00264473","1974-03-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  211",",,0","   22",",,0",,,,,"  211",",,0,1700"
"USC00264473","1974-03-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0","  300",",,0","   28",",,0",,,,,"  289",",,0,1700"
